Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
TEAD1-1_R2_001	(1, 38.77197661154674)	(2, 38.94496059523523)	(3, 39.1139212344603)	(4, 39.15694497887945)	(5, 39.16416923553779)	(6, 39.15123572925297)	(7, 39.169300281433095)	(8, 39.18310694965007)	(9, 39.25112634115444)	(10, 39.301664627986014)	(15, 39.32775780280327)	(20, 39.34587446879525)	(25, 39.31529078139694)	(30, 39.32139568369404)	(35, 39.3210362098814)	(40, 39.307611472335466)	(45, 39.27202522838593)	(50, 39.33040840122272)	(55, 39.42826315658344)	(60, 39.3233872533815)	(65, 39.19759817803349)	(70, 39.20988843655897)	(75, 39.346334314810825)	(80, 39.15613744660901)	(85, 39.251120577376106)	(90, 39.1570918357443)	(95, 39.09251281155399)	(100, 39.010961760629144)	(105, 38.83901331923347)	(110, 38.64102702519544)	(115, 38.54933607037356)	(120, 38.40308284645464)	(125, 38.44064084363271)	(130, 38.27489407374454)	(135, 38.288480696050364)	(140, 38.19850654865769)	(145, 38.23704919943516)	(150, 38.22628272739601)
TEAD1-1_R2_001_val_2	(1, 38.77877542346154)	(2, 38.954592125665044)	(3, 39.12552012680848)	(4, 39.168573442307675)	(5, 39.17655361959938)	(6, 39.1638616860594)	(7, 39.182613701214436)	(8, 39.19643964952198)	(9, 39.2643281261555)	(10, 39.31615457701496)	(15, 39.34262881444257)	(20, 39.361815005227115)	(25, 39.33243674049461)	(30, 39.339815858255136)	(35, 39.34084078795832)	(40, 39.32887618579066)	(45, 39.293520000058116)	(50, 39.3542262807516)	(55, 39.43890826232629)	(60, 39.332029892530684)	(65, 39.19797152984371)	(70, 39.19223893867213)	(75, 39.32209702274361)	(80, 39.10333350534356)	(85, 39.20475503151213)	(90, 39.13301977881866)	(95, 39.113153296669786)	(100, 39.092861666317354)	(105, 39.054549686936674)	(110, 39.035273154640414)	(115, 39.1150248953351)	(120, 39.152814402409014)	(125, 39.150766087684396)	(130, 39.0895411715138)	(135, 38.99229800437701)	(140, 38.87744048318733)	(145, 38.86399290948324)	(150, 39.13313517368122)
TEAD1-2_R1_001	(1, 38.941361711967865)	(2, 38.83401710001513)	(3, 39.222321635648676)	(4, 39.20753715781501)	(5, 39.17835936872529)	(6, 39.244940033962024)	(7, 39.2545708663885)	(8, 39.271358450143104)	(9, 39.283425417594295)	(10, 39.33131082404932)	(15, 39.39419010800111)	(20, 39.44018850089206)	(25, 39.434628925331666)	(30, 39.41071201992215)	(35, 39.46753621873671)	(40, 39.41102300946336)	(45, 39.330034002496)	(50, 39.37725033960358)	(55, 39.32401072185457)	(60, 39.30329203801587)	(65, 39.34336842102515)	(70, 39.262692408242486)	(75, 39.24964775208171)	(80, 39.20791979232822)	(85, 39.06336818487756)	(90, 38.76057212351175)	(95, 38.149515592115634)	(100, 37.317160886956984)	(105, 36.32611205820765)	(110, 35.33279771541428)	(115, 34.54161303798079)	(120, 33.44645919979709)	(125, 32.957840328231214)	(130, 31.92887959184298)	(135, 31.878691047289728)	(140, 30.820292388132223)	(145, 30.89570418679947)	(150, 31.444564289504232)
TEAD1-2_R1_001_val_1	(1, 38.94458747955096)	(2, 38.83792021408541)	(3, 39.22709489731006)	(4, 39.212405942547484)	(5, 39.183644517090194)	(6, 39.2503325918333)	(7, 39.260989367922186)	(8, 39.2770327203805)	(9, 39.28880602987571)	(10, 39.33735667522235)	(15, 39.400462483565704)	(20, 39.447017120025876)	(25, 39.442625647272266)	(30, 39.42010811447629)	(35, 39.47830870299319)	(40, 39.42742635298055)	(45, 39.3553465472085)	(50, 39.407219930840995)	(55, 39.36240437637208)	(60, 39.34770392241514)	(65, 39.38584653552204)	(70, 39.31730194882493)	(75, 39.31259277349185)	(80, 39.300934891229694)	(85, 39.28369977163693)	(90, 39.28639500011908)	(95, 39.2621421178802)	(100, 39.247447628477516)	(105, 39.21122940016681)	(110, 39.18039797222387)	(115, 39.19708224576014)	(120, 39.055259457499)	(125, 39.1656805439399)	(130, 38.910193388403115)	(135, 39.09469754454621)	(140, 38.85399556962799)	(145, 39.02423031498175)	(150, 39.493826977312715)
TEAD1-2_R2_001	(1, 39.021755603816246)	(2, 39.05162331228637)	(3, 39.23973131162765)	(4, 39.23742566699979)	(5, 39.26351566687635)	(6, 39.26300587530256)	(7, 39.26105027450053)	(8, 39.28274991656143)	(9, 39.31776639663113)	(10, 39.37627220993045)	(15, 39.39616649211134)	(20, 39.41144194223902)	(25, 39.381164964477264)	(30, 39.387615573608215)	(35, 39.38687318246684)	(40, 39.37412136381495)	(45, 39.33894272810424)	(50, 39.39766039247583)	(55, 39.47939863712383)	(60, 39.384939464480816)	(65, 39.26945355724786)	(70, 39.274133024689796)	(75, 39.399559602163265)	(80, 39.21472694079407)	(85, 39.300314489689356)	(90, 39.22311630127784)	(95, 39.17412066175457)	(100, 39.11928256275365)	(105, 39.004284393115)	(110, 38.85414611695552)	(115, 38.848903402714065)	(120, 38.800887572586916)	(125, 38.824473221538526)	(130, 38.71061258699402)	(135, 38.61024199629768)	(140, 38.52588285289896)	(145, 38.47062371204012)	(150, 38.4398835049738)
TEAD1-2_R2_001_val_2	(1, 39.02750972670668)	(2, 39.059226814155885)	(3, 39.248541523972776)	(4, 39.24650409770678)	(5, 39.27317588349406)	(6, 39.272807384055604)	(7, 39.27131363929691)	(8, 39.2930257905757)	(9, 39.327937449735884)	(10, 39.38719747080362)	(15, 39.40752898990992)	(20, 39.42352164198489)	(25, 39.39413489918007)	(30, 39.40155539754214)	(35, 39.40164370904485)	(40, 39.38970911408412)	(45, 39.35384118974232)	(50, 39.41177150320193)	(55, 39.486464876967865)	(60, 39.38920909116483)	(65, 39.26606038934195)	(70, 39.26486644482014)	(75, 39.39055471460553)	(80, 39.18821967802345)	(85, 39.286309726340825)	(90, 39.22450205141111)	(95, 39.20867361359789)	(100, 39.1940471096586)	(105, 39.16307231434937)	(110, 39.1481613085925)	(115, 39.23007914944003)	(120, 39.269756393917476)	(125, 39.27631258173161)	(130, 39.22666215458948)	(135, 39.13267158607253)	(140, 39.02964964826799)	(145, 39.013567176784925)	(150, 39.22041509983521)
TEAD1-3_R1_001	(1, 38.935553128514705)	(2, 38.845138400461636)	(3, 39.22789794537596)	(4, 39.208566754959506)	(5, 39.18213740654506)	(6, 39.24383225077072)	(7, 39.25689444336257)	(8, 39.272299200409016)	(9, 39.288182252715956)	(10, 39.334854004823434)	(15, 39.39534683236117)	(20, 39.44118175840662)	(25, 39.431304647551336)	(30, 39.403778675707976)	(35, 39.46018184932699)	(40, 39.40051702338334)	(45, 39.3153537688532)	(50, 39.35928566279755)	(55, 39.299433840009776)	(60, 39.276636528085064)	(65, 39.31849238701002)	(70, 39.23758014198243)	(75, 39.232489922366625)	(80, 39.20709730177309)	(85, 39.11570701246594)	(90, 38.91692716506769)	(95, 38.43737882477673)	(100, 37.66059304063606)	(105, 36.52460601747373)	(110, 35.41355246697394)	(115, 34.34470919899678)	(120, 33.08914931326214)	(125, 32.32166771848544)	(130, 31.166807705638867)	(135, 30.891963111797445)	(140, 29.81693072910387)	(145, 29.660675545933014)	(150, 29.911801904447547)
TEAD1-3_R1_001_val_1	(1, 38.939037446103846)	(2, 38.84934011046679)	(3, 39.23294757640283)	(4, 39.21369120296529)	(5, 39.187740865381606)	(6, 39.24953713467429)	(7, 39.26353239980941)	(8, 39.278266612865096)	(9, 39.29396925952543)	(10, 39.34128978882991)	(15, 39.40201204101406)	(20, 39.44837356338251)	(25, 39.439749935271806)	(30, 39.413405279004)	(35, 39.47138398906417)	(40, 39.417447456545055)	(45, 39.34068286028876)	(50, 39.38985687877329)	(55, 39.34118171532179)	(60, 39.326489548574756)	(65, 39.36530429847327)	(70, 39.297716398833934)	(75, 39.29199344000665)	(80, 39.277019403829556)	(85, 39.26078252974634)	(90, 39.26261535959862)	(95, 39.23781546988771)	(100, 39.220034616407155)	(105, 39.18124255946001)	(110, 39.14631232889995)	(115, 39.165255984690575)	(120, 39.01659559287644)	(125, 39.12879104478799)	(130, 38.86804783587073)	(135, 39.0317516977935)	(140, 38.8003502161046)	(145, 38.97447722308772)	(150, 39.46897461714228)
TEAD1-3_R2_001	(1, 39.02063781638246)	(2, 39.0628145991056)	(3, 39.24009646122781)	(4, 39.23019673533216)	(5, 39.252468603436704)	(6, 39.250045727761474)	(7, 39.23445080851445)	(8, 39.25419528799098)	(9, 39.291794277624184)	(10, 39.35687108982821)	(15, 39.37646244685854)	(20, 39.391442494945196)	(25, 39.35798160818196)	(30, 39.365392066187894)	(35, 39.36337110783569)	(40, 39.35141045126317)	(45, 39.31360474485595)	(50, 39.37504937340658)	(55, 39.45705095859997)	(60, 39.36040535613632)	(65, 39.242497323895805)	(70, 39.24811704102158)	(75, 39.3781077017484)	(80, 39.1911940077742)	(85, 39.281111857810586)	(90, 39.20460265839639)	(95, 39.1591122264154)	(100, 39.11050455246757)	(105, 38.99314575372114)	(110, 38.873121261942806)	(115, 38.83221138705278)	(120, 38.73768581083883)	(125, 38.7446938431382)	(130, 38.58481260634915)	(135, 38.50566467428482)	(140, 38.41535084431)	(145, 38.38932785488529)	(150, 38.34971680896322)
TEAD1-3_R2_001_val_2	(1, 39.02657113419379)	(2, 39.07056523402109)	(3, 39.24896289144837)	(4, 39.23945022435423)	(5, 39.262321368966276)	(6, 39.26008683331144)	(7, 39.24499902346375)	(8, 39.26471388612852)	(9, 39.30224724408586)	(10, 39.368161636992696)	(15, 39.388301190806374)	(20, 39.404043991082645)	(25, 39.37159759889585)	(30, 39.37997330589824)	(35, 39.379015878974826)	(40, 39.36841686415135)	(45, 39.33109803589954)	(50, 39.393389291563004)	(55, 39.46872009220162)	(60, 39.372874120324994)	(65, 39.2448810089699)	(70, 39.244834429683635)	(75, 39.37091285127171)	(80, 39.166642387994344)	(85, 39.26630079061974)	(90, 39.20228478254985)	(95, 39.18569282550997)	(100, 39.169369564370236)	(105, 39.13666306660777)	(110, 39.12074191224691)	(115, 39.204579728658054)	(120, 39.237682899131016)	(125, 39.24515043599784)	(130, 39.18849309699875)	(135, 39.081700830705564)	(140, 38.997189970168165)	(145, 38.9584896092331)	(150, 39.208331225018625)
TES-1_R1_001	(1, 38.910535315839915)	(2, 38.80356640462202)	(3, 39.22140979833734)	(4, 39.17984913562456)	(5, 39.180746496824455)	(6, 39.262916712682134)	(7, 39.27112943702675)	(8, 39.293768177342415)	(9, 39.298269274625525)	(10, 39.34981182732509)	(15, 39.40578225994048)	(20, 39.45349900972082)	(25, 39.43585017458446)	(30, 39.39875151674461)	(35, 39.44388652806191)	(40, 39.3722492346648)	(45, 39.284184636354254)	(50, 39.33086552104123)	(55, 39.27061023961932)	(60, 39.242363136359856)	(65, 39.2794962246946)	(70, 39.159730924368276)	(75, 39.146655375566965)	(80, 39.01743997870303)	(85, 38.94024342195621)	(90, 38.603848984366934)	(95, 38.166654854181516)	(100, 37.273954728531564)	(105, 36.401572244894716)	(110, 35.31054257318374)	(115, 34.65977894472406)	(120, 33.49081308484307)	(125, 33.290139341165585)	(130, 32.43633697841558)	(135, 32.918446868629445)	(140, 32.19013134626012)	(145, 32.79979529625231)	(150, 33.998894725262964)
TES-1_R1_001_val_1	(1, 38.91414068846139)	(2, 38.807841278367505)	(3, 39.226328045083996)	(4, 39.18492573950363)	(5, 39.186330508061445)	(6, 39.26865866955318)	(7, 39.27750524718601)	(8, 39.299742826023284)	(9, 39.303934096774135)	(10, 39.356065122241695)	(15, 39.41227104688626)	(20, 39.460500368736476)	(25, 39.4447933572995)	(30, 39.40836793810394)	(35, 39.45601333730073)	(40, 39.392300418873944)	(45, 39.31276482938033)	(50, 39.36386725034768)	(55, 39.314892335003634)	(60, 39.29796756352144)	(65, 39.33863855602455)	(70, 39.27060014608996)	(75, 39.26600551712521)	(80, 39.25016953194379)	(85, 39.234993208512336)	(90, 39.23540219214518)	(95, 39.2100066798565)	(100, 39.19114717902463)	(105, 39.152179241134895)	(110, 39.11458764710447)	(115, 39.12124632771064)	(120, 38.9740713424611)	(125, 39.08236792073275)	(130, 38.824953730262436)	(135, 38.979588860328434)	(140, 38.75767266398751)	(145, 38.93375484216041)	(150, 39.442980260331765)
TES-1_R2_001	(1, 38.986553840431775)	(2, 38.957703746847685)	(3, 39.194624499560724)	(4, 39.1523746520134)	(5, 39.2196744094049)	(6, 39.24396883599975)	(7, 39.22488353301953)	(8, 39.23467017121796)	(9, 39.262630147804565)	(10, 39.33045798948218)	(15, 39.34640252497742)	(20, 39.35805294368657)	(25, 39.32353083345272)	(30, 39.33172978559937)	(35, 39.32505110406983)	(40, 39.31177500749184)	(45, 39.270394040423014)	(50, 39.32873359662477)	(55, 39.41313122238589)	(60, 39.308867776008675)	(65, 39.188762402267535)	(70, 39.18780461029254)	(75, 39.318127295814634)	(80, 39.117150547355344)	(85, 39.20587622430922)	(90, 39.119870717434104)	(95, 39.06395700314542)	(100, 39.01930118349734)	(105, 38.86220217806719)	(110, 38.73353551393025)	(115, 38.68548411485217)	(120, 38.54192379437458)	(125, 38.62734197548611)	(130, 38.40663730579932)	(135, 38.43986666922267)	(140, 38.302570441778236)	(145, 38.3558309874684)	(150, 38.29567675363537)
TES-1_R2_001_val_2	(1, 38.99344826625214)	(2, 38.966471576821014)	(3, 39.20451655476808)	(4, 39.16268294862464)	(5, 39.23071069806092)	(6, 39.255188665634286)	(7, 39.23646472635671)	(8, 39.24647395101289)	(9, 39.274358209816576)	(10, 39.34299369318289)	(15, 39.35965150348907)	(20, 39.3722928198206)	(25, 39.33912749771848)	(30, 39.34862861552843)	(35, 39.34353426764567)	(40, 39.33210233671163)	(45, 39.29118650549877)	(50, 39.3497091795104)	(55, 39.42541320081202)	(60, 39.32253477431567)	(65, 39.18789287144726)	(70, 39.1816503282882)	(75, 39.30640436321933)	(80, 39.08478080907376)	(85, 39.182914431540894)	(90, 39.108576931287175)	(95, 39.08630739586652)	(100, 39.06224868702684)	(105, 39.02114936329515)	(110, 38.99664450402081)	(115, 39.07753947531112)	(120, 39.10538209909411)	(125, 39.10241040334552)	(130, 39.046445280351165)	(135, 38.92159289945386)	(140, 38.83052720675203)	(145, 38.78524256072667)	(150, 39.113149228142824)
TES-2_R1_001	(1, 38.93225696230581)	(2, 38.82600084299021)	(3, 39.223693940886264)	(4, 39.17807220844948)	(5, 39.153579465834845)	(6, 39.22505109283802)	(7, 39.2424026132359)	(8, 39.25789575338119)	(9, 39.26634285405777)	(10, 39.321212744196714)	(15, 39.37218707632152)	(20, 39.42502984701766)	(25, 39.41487699908127)	(30, 39.38132003282792)	(35, 39.44083503131388)	(40, 39.38204263005766)	(45, 39.30721652919914)	(50, 39.35847076672235)	(55, 39.30470237602006)	(60, 39.27501010242746)	(65, 39.322344449273984)	(70, 39.23310945084755)	(75, 39.21214585255674)	(80, 39.17750814173804)	(85, 39.01434168050542)	(90, 38.8035754408197)	(95, 38.19465056693339)	(100, 37.212808480359406)	(105, 35.817091817553084)	(110, 34.47932104936862)	(115, 33.20548078341784)	(120, 31.72298413441363)	(125, 30.860923746114963)	(130, 29.60110040400658)	(135, 29.337828875073548)	(140, 28.27546385595469)	(145, 28.324751851717924)	(150, 28.880547185428192)
TES-2_R1_001_val_1	(1, 38.935203625644355)	(2, 38.82943261781509)	(3, 39.22769963772325)	(4, 39.18234200988031)	(5, 39.15832041048504)	(6, 39.229939944351244)	(7, 39.24750224063668)	(8, 39.26296051909361)	(9, 39.27117019224258)	(10, 39.326512624912915)	(15, 39.37777309904412)	(20, 39.431042393318215)	(25, 39.4221438770787)	(30, 39.389515435472234)	(35, 39.45056990166521)	(40, 39.396881314550726)	(45, 39.32573713742745)	(50, 39.37854531650803)	(55, 39.330494069407216)	(60, 39.30995635929194)	(65, 39.34974292006655)	(70, 39.27510079879467)	(75, 39.2678610372552)	(80, 39.25265311241179)	(85, 39.229930573382646)	(90, 39.2285003453359)	(95, 39.196301125439454)	(100, 39.17720119204313)	(105, 39.13275363860413)	(110, 39.09571551584815)	(115, 39.095962246351576)	(120, 38.942609601324705)	(125, 39.0509469448226)	(130, 38.779419147912606)	(135, 38.96146298470173)	(140, 38.70057653805152)	(145, 38.87087188773112)	(150, 39.404060273740626)
TES-2_R2_001	(1, 38.98732776107179)	(2, 39.08777696564917)	(3, 39.27534781094025)	(4, 39.24968441564612)	(5, 39.277596004742506)	(6, 39.26891045624678)	(7, 39.272479134243255)	(8, 39.29826520543249)	(9, 39.331293619001656)	(10, 39.391249707597645)	(15, 39.40557473572481)	(20, 39.416247916017156)	(25, 39.38252507955714)	(30, 39.38581733175663)	(35, 39.38185443701116)	(40, 39.36736834077277)	(45, 39.32885289645905)	(50, 39.38678855172468)	(55, 39.468906470354135)	(60, 39.368895410192465)	(65, 39.26070056681142)	(70, 39.25977690139621)	(75, 39.3827003698488)	(80, 39.19542111454364)	(85, 39.2774857621322)	(90, 39.20166973614664)	(95, 39.14759454831145)	(100, 39.10481509178622)	(105, 38.95300941875023)	(110, 38.84781813418217)	(115, 38.756252020658096)	(120, 38.59679390629124)	(125, 38.65640882211518)	(130, 38.38636792498495)	(135, 38.420743788125165)	(140, 38.26609050624349)	(145, 38.31905547722787)	(150, 38.2594002821024)
