## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TESmut-3_with_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TESmut-3_dedup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TESmut-3_dedup_metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Aug 29 17:14:15 CEST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	56061930	0	70320888	0	40912500	748198	0.729773	15599357

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
427.0	0	23	0	24
428.0	0	20	0	18
429.0	0	20	0	15
430.0	0	15	0	20
431.0	0	20	0	15
432.0	0	19	0	22
433.0	0	23	0	14
434.0	0	21	0	17
435.0	0	16	0	12
436.0	0	10	0	11
437.0	0	12	0	16
438.0	0	12	0	15
439.0	0	10	0	13
440.0	0	10	0	15
441.0	0	14	0	26
442.0	0	17	0	10
443.0	0	16	0	14
444.0	0	17	0	14
445.0	0	18	0	13
446.0	0	8	0	14
447.0	0	18	0	15
448.0	0	16	0	18
449.0	0	10	0	13
450.0	0	15	0	23
451.0	0	9	0	8
452.0	0	21	0	9
453.0	0	16	0	21
454.0	0	17	0	12
455.0	0	11	0	13
456.0	0	16	0	14
457.0	0	18	0	9
458.0	0	9	0	9
459.0	0	12	0	15
460.0	0	14	0	9
461.0	0	19	0	13
462.0	0	12	0	9
463.0	0	7	0	13
464.0	0	12	0	17
465.0	0	7	0	9
466.0	0	12	0	14
467.0	0	16	0	11
468.0	0	11	0	14
469.0	0	15	0	16
470.0	0	15	0	7
471.0	0	10	0	12
472.0	0	13	0	14
473.0	0	9	0	11
474.0	0	10	0	10
475.0	0	18	0	12
476.0	0	12	0	7
477.0	0	10	0	13
478.0	0	13	0	13
479.0	0	12	0	19
480.0	0	9	0	9
481.0	0	12	0	8
482.0	0	9	0	13
483.0	0	17	0	15
484.0	0	11	0	18
485.0	0	18	0	7
486.0	0	9	0	11
487.0	0	11	0	13
488.0	0	14	0	15
489.0	0	10	0	14
490.0	0	17	0	7
491.0	0	16	0	16
492.0	0	10	0	11
493.0	0	13	0	9
494.0	0	8	0	15
495.0	0	12	0	12
496.0	0	9	0	8
497.0	0	11	0	6
498.0	0	6	0	7
499.0	0	9	0	9
500.0	0	7	0	4
501.0	0	8	0	5
502.0	0	12	0	15
503.0	0	5	0	7
504.0	0	4	0	15
505.0	0	6	0	16
506.0	0	13	0	10
507.0	0	16	0	16
508.0	0	16	0	11
509.0	0	14	0	5
510.0	0	18	0	13
511.0	0	9	0	10
512.0	0	9	0	10
513.0	0	12	0	6
514.0	0	8	0	8
515.0	0	8	0	8
516.0	0	12	0	12
517.0	0	4	0	8
518.0	0	6	0	10
519.0	0	9	0	11
520.0	0	13	0	12
521.0	0	14	0	12
522.0	0	6	0	9
523.0	0	10	0	11
524.0	0	8	0	6
525.0	0	6	0	13
526.0	0	12	0	7
527.0	0	10	0	12
528.0	0	12	0	12
529.0	0	14	0	17
530.0	0	14	0	9
531.0	0	13	0	10
532.0	0	7	0	10
533.0	0	8	0	13
534.0	0	9	0	7
535.0	0	9	0	10
536.0	0	11	0	12
537.0	0	8	0	6
538.0	0	11	0	7
539.0	0	11	0	7
540.0	0	8	0	13
541.0	0	11	0	14
542.0	0	9	0	5
543.0	0	10	0	9
544.0	0	8	0	6
545.0	0	10	0	5
546.0	0	7	0	7
547.0	0	7	0	12
548.0	0	9	0	6
549.0	0	6	0	5
550.0	0	10	0	14
551.0	0	15	0	8
552.0	0	6	0	8
553.0	0	13	0	12
554.0	0	11	0	8
555.0	0	7	0	14
556.0	0	10	0	8
557.0	0	6	0	7
558.0	0	9	0	5
559.0	0	10	0	5
560.0	0	4	0	12
561.0	0	11	0	7
562.0	0	4	0	4
563.0	0	3	0	8
564.0	0	8	0	6
565.0	0	11	0	8
566.0	0	8	0	13
567.0	0	7	0	7
568.0	0	12	0	9
569.0	0	7	0	11
570.0	0	4	0	6
571.0	0	11	0	8
572.0	0	10	0	15
573.0	0	7	0	7
574.0	0	16	0	8
575.0	0	12	0	9
576.0	0	9	0	9
577.0	0	7	0	7
578.0	0	7	0	6
579.0	0	1	0	7
580.0	0	8	0	8
581.0	0	13	0	12
582.0	0	6	0	5
583.0	0	9	0	4
584.0	0	8	0	6
585.0	0	4	0	8
586.0	0	5	0	10
587.0	0	6	0	7
588.0	0	4	0	4
589.0	0	10	0	13
590.0	0	8	0	4
591.0	0	7	0	8
592.0	0	6	0	9
593.0	0	8	0	4
594.0	0	9	0	10
595.0	0	10	0	12
596.0	0	8	0	5
597.0	0	4	0	8
598.0	0	6	0	3
599.0	0	2	0	6
600.0	0	11	0	8
601.0	0	9	0	9
602.0	0	8	0	10
603.0	0	6	0	1
604.0	0	6	0	6
605.0	0	9	0	11
606.0	0	5	0	8
607.0	0	6	0	7
608.0	0	4	0	7
609.0	0	6	0	4
610.0	0	7	0	4
611.0	0	13	0	7
612.0	0	8	0	7
613.0	0	7	0	6
614.0	0	3	0	3
615.0	0	6	0	3
616.0	0	2	0	4
617.0	0	7	0	5
618.0	0	6	0	8
619.0	0	3	0	10
620.0	0	8	0	7
621.0	0	8	0	6
622.0	0	11	0	7
623.0	0	5	0	4
624.0	0	6	0	8
625.0	0	6	0	12
626.0	0	7	0	3
627.0	0	7	0	4
628.0	0	9	0	8
629.0	0	8	0	9
630.0	0	9	0	8
631.0	0	6	0	6
632.0	0	4	0	5
633.0	0	9	0	4
634.0	0	5	0	8
635.0	0	8	0	9
636.0	0	10	0	6
637.0	0	6	0	6
638.0	0	5	0	6
639.0	0	2	0	8
640.0	0	2	0	13
641.0	0	6	0	7
642.0	0	4	0	10
643.0	0	13	0	8
644.0	0	11	0	5
645.0	0	8	0	8
646.0	0	6	0	2
647.0	0	5	0	8
648.0	0	8	0	4
649.0	0	6	0	7
650.0	0	8	0	7
651.0	0	6	0	15
652.0	0	6	0	8
653.0	0	9	0	5
654.0	0	10	0	4
655.0	0	9	0	7
656.0	0	12	0	13
657.0	0	7	0	4
658.0	0	5	0	6
659.0	0	10	0	1
660.0	0	5	0	7
661.0	0	3	0	8
662.0	0	7	0	5
663.0	0	5	0	3
664.0	0	7	0	13
665.0	0	5	0	2
666.0	0	5	0	8
667.0	0	2	0	3
668.0	0	8	0	8
669.0	0	9	0	10
670.0	0	6	0	7
671.0	0	10	0	1
672.0	0	4	0	8
673.0	0	3	0	4
674.0	0	6	0	3
675.0	0	10	0	5
676.0	0	3	0	4
677.0	0	4	0	9
678.0	0	6	0	6
679.0	0	2	0	6
680.0	0	4	0	7
681.0	0	6	0	3
682.0	0	1	0	4
683.0	0	6	0	6
684.0	0	5	0	2
685.0	0	6	0	5
686.0	0	7	0	5
687.0	0	6	0	4
688.0	0	5	0	7
689.0	0	6	0	3
690.0	0	3	0	1
691.0	0	5	0	3
692.0	0	5	0	7
693.0	0	4	0	5
694.0	0	5	0	7
695.0	0	6	0	3
696.0	0	3	0	9
697.0	0	5	0	3
698.0	0	1	0	4
699.0	0	3	0	5
700.0	0	8	0	9
701.0	0	10	0	3
702.0	0	7	0	5
703.0	0	5	0	10
704.0	0	1	0	3
705.0	0	5	0	4
706.0	0	5	0	5
707.0	0	9	0	3
708.0	0	9	0	8
709.0	0	3	0	6
710.0	0	5	0	7
711.0	0	6	0	4
712.0	0	4	0	3
713.0	0	4	0	4
714.0	0	3	0	7
715.0	0	5	0	6
716.0	0	8	0	7
717.0	0	4	0	8
718.0	0	7	0	3
719.0	0	6	0	3
720.0	0	7	0	3
721.0	0	4	0	5
722.0	0	4	0	4
723.0	0	5	0	3
724.0	0	2	0	2
725.0	0	6	0	6
726.0	0	4	0	4
727.0	0	5	0	7
728.0	0	1	0	5
729.0	0	5	0	2
730.0	0	4	0	2
731.0	0	1	0	6
732.0	0	5	0	2
733.0	0	4	0	7
734.0	0	4	0	3
735.0	0	8	0	5
736.0	0	2	0	4
737.0	0	7	0	5
738.0	0	5	0	4
739.0	0	1	0	6
740.0	0	2	0	3
741.0	0	4	0	1
742.0	0	4	0	5
743.0	0	2	0	5
744.0	0	6	0	3
745.0	0	8	0	3
746.0	0	2	0	6
747.0	0	4	0	6
748.0	0	4	0	3
749.0	0	4	0	9
750.0	0	2	0	5
751.0	0	4	0	2
752.0	0	7	0	6
753.0	0	6	0	8
754.0	0	5	0	10
755.0	0	10	0	10
756.0	0	6	0	9
757.0	0	11	0	5
758.0	0	6	0	2
759.0	0	10	0	4
760.0	0	4	0	1
761.0	0	5	0	0
762.0	0	3	0	3
763.0	0	6	0	5
764.0	0	1	0	6
765.0	0	2	0	6
766.0	0	3	0	4
767.0	0	8	0	5
768.0	0	7	0	7
769.0	0	5	0	8
770.0	0	5	0	5
771.0	0	5	0	5
772.0	0	4	0	5
773.0	0	4	0	6
774.0	0	6	0	3
775.0	0	4	0	3
776.0	0	4	0	1
777.0	0	6	0	4
778.0	0	4	0	2
779.0	0	3	0	5
780.0	0	1	0	2
781.0	0	5	0	6
782.0	0	2	0	2
783.0	0	3	0	9
784.0	0	3	0	7
785.0	0	4	0	3
786.0	0	8	0	4
787.0	0	5	0	3
788.0	0	4	0	4
789.0	0	5	0	3
790.0	0	2	0	3
791.0	0	2	0	2
792.0	0	6	0	4
793.0	0	6	0	2
794.0	0	4	0	6
795.0	0	1	0	0
796.0	0	3	0	3
797.0	0	1	0	4
798.0	0	4	0	5
799.0	0	6	0	3
800.0	0	2	0	3
801.0	0	4	0	3
802.0	0	4	0	2
803.0	0	3	0	6
804.0	0	4	0	4
805.0	0	4	0	0
806.0	0	2	0	6
807.0	0	3	0	5
808.0	0	5	0	0
809.0	0	3	0	3
810.0	0	1	0	8
811.0	0	4	0	4
812.0	0	2	0	7
813.0	0	4	0	6
814.0	0	9	0	4
815.0	0	4	0	5
816.0	0	3	0	3
817.0	0	0	0	7
818.0	0	8	0	7
819.0	0	8	0	4
820.0	0	5	0	4
821.0	0	6	0	10
822.0	0	4	0	3
823.0	0	6	0	2
824.0	0	5	0	4
825.0	0	5	0	4
826.0	0	4	0	2
827.0	0	3	0	7
828.0	0	4	0	2
829.0	0	1	0	5
830.0	0	5	0	2
831.0	0	4	0	5
832.0	0	3	0	3
833.0	0	4	0	6
834.0	0	4	0	3
835.0	0	5	0	3
836.0	0	5	0	1
837.0	0	7	0	3
838.0	0	2	0	3
839.0	0	4	0	1
840.0	0	2	0	4
841.0	0	3	0	4
842.0	0	3	0	3
843.0	0	3	0	4
844.0	0	4	0	1
845.0	0	6	0	3
846.0	0	1	0	2
847.0	0	0	0	1
848.0	0	3	0	2
849.0	0	0	0	3
850.0	0	2	0	2
851.0	0	3	0	3
852.0	0	3	0	5
853.0	0	2	0	4
854.0	0	5	0	1
855.0	0	4	0	0
856.0	0	3	0	1
857.0	0	4	0	5
858.0	0	3	0	2
859.0	0	2	0	2
860.0	0	5	0	4
861.0	0	2	0	2
862.0	0	1	0	1
863.0	0	2	0	6
864.0	0	5	0	2
865.0	0	1	0	1
866.0	0	1	0	2
867.0	0	0	0	2
868.0	0	1	0	9
869.0	0	2	0	1
870.0	0	5	0	8
871.0	0	0	0	3
872.0	0	4	0	5
873.0	0	3	0	1
874.0	0	4	0	6
875.0	0	4	0	3
876.0	0	7	0	5
877.0	0	3	0	3
878.0	0	7	0	0
879.0	0	3	0	3
880.0	0	2	0	0
881.0	0	5	0	3
882.0	0	2	0	2
883.0	0	3	0	2
884.0	0	5	0	4
885.0	0	6	0	5
886.0	0	3	0	2
887.0	0	2	0	7
888.0	0	1	0	7
889.0	0	2	0	5
890.0	0	3	0	2
891.0	0	7	0	1
892.0	0	5	0	3
893.0	0	4	0	7
894.0	0	2	0	3
895.0	0	4	0	2
896.0	0	1	0	1
897.0	0	3	0	2
898.0	0	4	0	1
899.0	0	4	0	0
900.0	0	1	0	0
901.0	0	0	0	2
902.0	0	2	0	2
903.0	0	1	0	2
904.0	0	2	0	4
905.0	0	0	0	5
906.0	0	0	0	4
907.0	0	2	0	6
908.0	0	3	0	3
909.0	0	4	0	4
910.0	0	3	0	2
911.0	0	3	0	0
912.0	0	2	0	4
913.0	0	6	0	3
