## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TEAD1-3_with_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TEAD1-3_dedup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TEAD1-3_dedup_metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Aug 29 17:13:23 CEST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	21328652	0	106676630	0	19451135	474227	0.911972	1877545

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.000003	371353	0	401040
2.0	1.000015	190832	263726	189498
3.0	1.000015	135141	61141	131728
4.0	1.000015	104420	15938	101339
5.0	1.000015	85456	4759	82936
6.0	1.000015	73281	1585	71702
7.0	1.000015	63848	706	62750
8.0	1.000015	58089	309	56670
9.0	1.000015	52795	200	51941
10.0	1.000015	48788	115	48279
11.0	1.000015	45297	76	44515
12.0	1.000015	42761	57	42221
13.0	1.000015	40312	45	39700
14.0	1.000015	38698	29	38216
15.0	1.000015	36341	27	35907
16.0	1.000015	34590	12	33971
17.0	1.000015	33067	11	32920
18.0	1.000015	31319	17	30712
19.0	1.000015	29647	8	29274
20.0	1.000015	27929	7	27650
21.0	1.000015	26438	3	26107
22.0	1.000015	25105	4	24698
23.0	1.000015	23338	3	22813
24.0	1.000015	22018	6	21775
25.0	1.000015	20278	1	19815
26.0	1.000015	19001	1	18690
27.0	1.000015	17568	3	17324
28.0	1.000015	16174	1	15908
29.0	1.000015	15091	0	14727
30.0	1.000015	13745	1	13458
31.0	1.000015	12352	1	12137
32.0	1.000015	11588	1	11119
33.0	1.000015	10395	1	10057
34.0	1.000015	9232	1	8978
35.0	1.000015	8416	0	8022
36.0	1.000015	7613	0	7389
37.0	1.000015	6834	0	6583
38.0	1.000015	6162	0	5830
39.0	1.000015	5396	1	5154
40.0	1.000015	4774	0	4653
41.0	1.000015	4351	0	4122
42.0	1.000015	3853	0	3585
43.0	1.000015	3370	0	3239
44.0	1.000015	3058	0	2858
45.0	1.000015	2718	0	2499
46.0	1.000015	2346	0	2280
47.0	1.000015	2161	0	2104
48.0	1.000015	1967	0	1830
49.0	1.000015	1756	0	1658
50.0	1.000015	1560	0	1397
51.0	1.000015	1330	0	1249
52.0	1.000015	1227	0	1115
53.0	1.000015	1107	1	1060
54.0	1.000015	973	0	947
55.0	1.000015	919	0	792
56.0	1.000015	791	0	769
57.0	1.000015	756	0	702
58.0	1.000015	667	0	640
59.0	1.000015	642	0	582
60.0	1.000015	580	1	529
61.0	1.000015	523	0	493
62.0	1.000015	510	0	464
63.0	1.000015	462	0	429
64.0	1.000015	413	0	418
65.0	1.000015	413	0	410
66.0	1.000015	418	0	356
67.0	1.000015	331	0	346
68.0	1.000015	350	0	340
69.0	1.000015	307	0	271
70.0	1.000015	302	0	272
71.0	1.000015	267	0	299
72.0	1.000015	286	0	223
73.0	1.000015	254	0	249
74.0	1.000015	239	0	218
75.0	1.000015	217	0	232
76.0	1.000015	218	0	211
77.0	1.000015	209	0	224
78.0	1.000015	211	0	226
79.0	1.000015	208	0	211
80.0	1.000015	223	0	189
81.0	1.000015	195	0	190
82.0	1.000015	169	0	154
83.0	1.000015	185	0	180
84.0	1.000015	179	0	182
85.0	1.000015	178	0	157
86.0	1.000015	152	0	154
87.0	1.000015	179	0	173
88.0	1.000015	147	0	145
89.0	1.000015	174	0	148
90.0	1.000015	131	0	123
91.0	1.000015	125	0	140
92.0	1.000015	147	0	142
93.0	1.000015	138	0	143
94.0	1.000015	134	0	88
95.0	1.000015	111	0	124
96.0	1.000015	106	0	135
97.0	1.000015	125	0	103
98.0	1.000015	105	0	102
99.0	1.000015	112	0	98
100.0	1.000015	112	0	118
101.0	0	87	0	107
102.0	0	125	0	100
103.0	0	93	0	104
104.0	0	98	0	84
105.0	0	90	0	86
106.0	0	87	0	94
107.0	0	103	0	83
108.0	0	94	0	100
109.0	0	93	0	90
110.0	0	82	0	73
111.0	0	69	0	67
112.0	0	72	0	83
113.0	0	79	0	66
114.0	0	78	0	73
115.0	0	78	0	81
116.0	0	65	0	63
117.0	0	76	0	75
118.0	0	76	0	90
119.0	0	69	0	73
120.0	0	74	0	62
121.0	0	73	0	58
122.0	0	55	0	60
123.0	0	70	0	66
124.0	0	64	0	67
125.0	0	67	0	61
126.0	0	61	0	63
127.0	0	62	0	58
128.0	0	56	0	54
129.0	0	55	0	66
130.0	0	58	0	61
131.0	0	64	0	54
132.0	0	52	0	55
133.0	0	52	0	51
134.0	0	56	0	45
135.0	0	59	0	49
136.0	0	41	0	55
137.0	0	54	0	38
138.0	0	40	0	44
139.0	0	52	0	46
140.0	0	42	0	51
141.0	0	52	0	48
142.0	0	41	0	32
143.0	0	46	0	46
144.0	0	41	0	45
145.0	0	34	0	40
146.0	0	46	0	48
147.0	0	43	0	45
148.0	0	53	0	32
149.0	0	39	0	50
150.0	0	37	0	30
151.0	0	44	0	38
152.0	0	44	0	45
153.0	0	34	0	41
154.0	0	38	0	35
155.0	0	42	0	35
156.0	0	24	0	28
157.0	0	38	0	33
158.0	0	44	0	39
159.0	0	30	0	32
160.0	0	33	0	43
161.0	0	33	0	29
162.0	0	32	0	28
163.0	0	25	0	32
164.0	0	34	0	35
165.0	0	31	0	29
166.0	0	38	0	27
167.0	0	39	0	29
168.0	0	25	0	33
169.0	0	20	0	34
170.0	0	26	0	29
171.0	0	36	0	22
172.0	0	18	0	25
173.0	0	29	0	28
174.0	0	23	0	21
175.0	0	26	0	25
176.0	0	31	0	30
177.0	0	27	0	30
178.0	0	26	0	21
179.0	0	32	0	30
180.0	0	25	0	19
181.0	0	21	0	21
182.0	0	25	0	19
183.0	0	21	0	28
184.0	0	18	0	18
185.0	0	20	0	15
186.0	0	20	0	21
187.0	0	27	0	23
188.0	0	22	0	14
189.0	0	22	0	20
190.0	0	18	0	22
191.0	0	26	0	19
192.0	0	20	0	23
193.0	0	17	0	21
194.0	0	23	0	24
195.0	0	14	0	20
196.0	0	25	0	19
197.0	0	15	0	21
198.0	0	21	0	24
199.0	0	22	0	16
200.0	0	27	0	14
201.0	0	15	0	23
202.0	0	10	0	20
203.0	0	19	0	18
204.0	0	18	0	15
205.0	0	11	0	16
206.0	0	23	0	17
207.0	0	20	0	14
208.0	0	21	0	19
209.0	0	15	0	17
210.0	0	13	0	18
211.0	0	16	0	15
212.0	0	18	0	14
213.0	0	18	0	15
214.0	0	20	0	20
215.0	0	9	0	15
216.0	0	9	0	12
217.0	0	15	0	13
218.0	0	19	0	10
219.0	0	16	0	16
220.0	0	14	0	11
221.0	0	15	0	11
222.0	0	10	0	15
223.0	0	11	0	10
224.0	0	15	0	15
225.0	0	13	0	14
226.0	0	14	0	12
227.0	0	18	0	20
228.0	0	12	0	19
229.0	0	14	0	13
230.0	0	14	0	17
231.0	0	13	0	18
232.0	0	13	0	13
233.0	0	19	0	8
234.0	0	18	0	13
235.0	0	12	0	10
236.0	0	13	0	13
237.0	0	5	0	9
238.0	0	10	0	9
239.0	0	9	0	12
240.0	0	14	0	8
241.0	0	9	0	8
242.0	0	10	0	11
243.0	0	14	0	8
244.0	0	16	0	10
245.0	0	8	0	11
246.0	0	12	0	10
247.0	0	8	0	7
248.0	0	6	0	6
249.0	0	9	0	16
250.0	0	8	0	12
251.0	0	9	0	12
252.0	0	9	0	7
253.0	0	9	0	13
254.0	0	9	0	13
255.0	0	6	0	9
256.0	0	19	0	11
257.0	0	12	0	11
258.0	0	6	0	13
259.0	0	13	0	8
260.0	0	15	0	11
261.0	0	11	0	6
262.0	0	10	0	5
263.0	0	5	0	9
264.0	0	10	0	9
265.0	0	4	0	4
266.0	0	4	0	9
267.0	0	6	0	5
268.0	0	8	0	14
269.0	0	5	0	8
270.0	0	8	0	7
271.0	0	10	0	10
272.0	0	8	0	8
273.0	0	10	0	7
274.0	0	9	0	9
275.0	0	15	0	7
276.0	0	6	0	11
277.0	0	9	0	9
278.0	0	9	0	4
279.0	0	6	0	5
280.0	0	6	0	4
281.0	0	8	0	13
282.0	0	9	0	6
283.0	0	8	0	7
284.0	0	4	0	3
285.0	0	10	0	6
286.0	0	8	0	10
287.0	0	4	0	4
288.0	0	6	0	6
289.0	0	7	0	12
290.0	0	9	0	6
291.0	0	9	0	4
292.0	0	5	0	9
293.0	0	3	0	6
294.0	0	10	0	6
295.0	0	7	0	6
296.0	0	6	0	5
297.0	0	3	0	5
298.0	0	6	0	4
299.0	0	7	0	10
300.0	0	5	0	6
301.0	0	4	0	6
302.0	0	6	0	4
303.0	0	6	0	8
304.0	0	5	0	2
305.0	0	5	0	4
306.0	0	7	0	1
307.0	0	5	0	11
308.0	0	6	0	3
309.0	0	4	0	4
310.0	0	4	0	9
311.0	0	6	0	8
312.0	0	7	0	2
313.0	0	10	0	4
314.0	0	6	0	9
315.0	0	2	0	8
316.0	0	7	0	3
317.0	0	6	0	4
318.0	0	3	0	3
319.0	0	5	0	4
320.0	0	5	0	7
321.0	0	4	0	6
322.0	0	6	0	9
323.0	0	6	0	6
324.0	0	7	0	6
325.0	0	3	0	5
326.0	0	9	0	3
327.0	0	7	0	4
328.0	0	8	0	1
329.0	0	4	0	4
330.0	0	2	0	4
331.0	0	4	0	5
332.0	0	4	0	5
333.0	0	5	0	9
334.0	0	4	0	2
335.0	0	4	0	12
336.0	0	5	0	8
337.0	0	9	0	4
338.0	0	2	0	7
339.0	0	11	0	2
340.0	0	2	0	7
341.0	0	1	0	3
342.0	0	6	0	4
343.0	0	7	0	7
344.0	0	5	0	4
345.0	0	6	0	9
346.0	0	7	0	2
347.0	0	3	0	2
348.0	0	9	0	4
349.0	0	4	0	4
350.0	0	2	0	4
351.0	0	3	0	3
352.0	0	2	0	6
353.0	0	4	0	4
354.0	0	7	0	3
355.0	0	4	0	1
356.0	0	1	0	9
357.0	0	4	0	4
358.0	0	7	0	4
359.0	0	4	0	4
360.0	0	5	0	3
361.0	0	4	0	3
362.0	0	4	0	3
363.0	0	1	0	5
364.0	0	6	0	6
365.0	0	5	0	3
366.0	0	6	0	5
367.0	0	4	0	6
368.0	0	4	0	5
369.0	0	5	0	5
370.0	0	1	0	3
371.0	0	7	0	2
372.0	0	5	0	2
373.0	0	4	0	1
374.0	0	1	0	2
375.0	0	0	0	8
376.0	0	4	0	2
377.0	0	2	0	5
378.0	0	4	0	5
379.0	0	2	0	3
380.0	0	3	0	2
381.0	0	3	0	3
382.0	0	5	0	0
383.0	0	2	0	2
384.0	0	6	0	4
385.0	0	6	0	3
386.0	0	3	0	3
387.0	0	6	0	5
388.0	0	4	0	3
389.0	0	2	0	2
390.0	0	3	0	4
391.0	0	2	0	4
392.0	0	1	0	3
393.0	0	0	0	1
394.0	0	4	0	3
395.0	0	1	0	2
396.0	0	3	0	3
397.0	0	3	0	3
398.0	0	3	0	6
399.0	0	3	0	6
400.0	0	4	0	2
401.0	0	6	0	1
402.0	0	3	0	3
403.0	0	5	0	7
404.0	0	2	0	4
405.0	0	3	0	5
406.0	0	4	0	1
407.0	0	4	0	1
408.0	0	3	0	1
409.0	0	2	0	6
410.0	0	0	0	2
411.0	0	6	0	5
412.0	0	4	0	2
413.0	0	3	0	0
414.0	0	2	0	4
415.0	0	4	0	4
416.0	0	1	0	1
417.0	0	3	0	4
418.0	0	2	0	4
419.0	0	2	0	4
420.0	0	3	0	1
421.0	0	4	0	3
422.0	0	1	0	1
423.0	0	3	0	4
424.0	0	4	0	3
425.0	0	3	0	5
426.0	0	0	0	1
427.0	0	5	0	2
428.0	0	4	0	2
429.0	0	2	0	0
430.0	0	1	0	2
431.0	0	2	0	4
432.0	0	1	0	3
433.0	0	2	0	1
434.0	0	6	0	1
435.0	0	0	0	3
436.0	0	6	0	1
437.0	0	3	0	0
439.0	0	3	0	3
440.0	0	1	0	1
441.0	0	1	0	2
442.0	0	1	0	1
443.0	0	2	0	1
444.0	0	0	0	4
445.0	0	1	0	4
446.0	0	1	0	0
447.0	0	3	0	1
449.0	0	4	0	4
450.0	0	1	0	0
451.0	0	3	0	0
452.0	0	2	0	2
453.0	0	1	0	2
454.0	0	0	0	1
455.0	0	1	0	2
456.0	0	1	0	1
457.0	0	2	0	2
458.0	0	2	0	1
459.0	0	1	0	3
460.0	0	3	0	3
461.0	0	2	0	2
462.0	0	2	0	1
463.0	0	2	0	1
464.0	0	1	0	1
465.0	0	2	0	3
466.0	0	0	0	1
467.0	0	2	0	2
468.0	0	1	0	1
469.0	0	0	0	3
470.0	0	2	0	2
471.0	0	2	0	1
472.0	0	4	0	0
473.0	0	1	0	2
474.0	0	3	0	1
475.0	0	0	0	2
476.0	0	0	0	1
477.0	0	3	0	2
478.0	0	3	0	0
479.0	0	4	0	1
482.0	0	2	0	2
483.0	0	0	0	3
484.0	0	2	0	2
485.0	0	0	0	3
486.0	0	2	0	1
488.0	0	1	0	4
489.0	0	1	0	0
490.0	0	2	0	1
491.0	0	1	0	2
492.0	0	1	0	0
493.0	0	1	0	0
494.0	0	1	0	1
495.0	0	1	0	0
496.0	0	0	0	2
497.0	0	3	0	2
498.0	0	2	0	1
499.0	0	1	0	2
500.0	0	2	0	0
501.0	0	1	0	4
502.0	0	1	0	3
503.0	0	0	0	4
504.0	0	3	0	1
505.0	0	1	0	0
506.0	0	3	0	2
507.0	0	2	0	0
508.0	0	3	0	1
509.0	0	0	0	1
510.0	0	2	0	1
511.0	0	2	0	1
512.0	0	3	0	1
513.0	0	0	0	4
514.0	0	1	0	1
515.0	0	2	0	1
516.0	0	0	0	4
517.0	0	2	0	3
519.0	0	2	0	1
520.0	0	3	0	1
521.0	0	4	0	0
522.0	0	1	0	1
523.0	0	2	0	1
525.0	0	0	0	2
526.0	0	0	0	4
528.0	0	1	0	2
529.0	0	1	0	0
530.0	0	1	0	2
531.0	0	2	0	1
532.0	0	2	0	2
533.0	0	2	0	1
534.0	0	1	0	1
535.0	0	1	0	1
536.0	0	1	0	1
537.0	0	1	0	2
538.0	0	4	0	0
539.0	0	3	0	1
540.0	0	1	0	1
541.0	0	3	0	0
542.0	0	0	0	2
543.0	0	0	0	1
544.0	0	1	0	2
546.0	0	1	0	1
547.0	0	1	0	1
548.0	0	1	0	0
550.0	0	2	0	1
552.0	0	0	0	1
554.0	0	0	0	2
556.0	0	2	0	2
557.0	0	0	0	1
558.0	0	1	0	1
559.0	0	1	0	1
560.0	0	0	0	1
561.0	0	0	0	1
562.0	0	2	0	0
563.0	0	2	0	0
564.0	0	1	0	0
565.0	0	2	0	0
566.0	0	0	0	1
567.0	0	0	0	1
569.0	0	1	0	1
571.0	0	1	0	1
573.0	0	0	0	1
574.0	0	1	0	1
575.0	0	2	0	0
576.0	0	0	0	2
577.0	0	1	0	0
578.0	0	2	0	2
579.0	0	1	0	0
584.0	0	0	0	4
586.0	0	1	0	1
587.0	0	2	0	1
588.0	0	0	0	1
589.0	0	1	0	2
591.0	0	1	0	1
592.0	0	2	0	0
596.0	0	1	0	0
597.0	0	2	0	2
598.0	0	2	0	2
600.0	0	1	0	1
601.0	0	1	0	1
602.0	0	1	0	0
604.0	0	0	0	2
606.0	0	1	0	2
609.0	0	1	0	0
610.0	0	1	0	0
612.0	0	1	0	3
613.0	0	0	0	1
614.0	0	1	0	0
615.0	0	1	0	0
616.0	0	3	0	0
617.0	0	1	0	0
618.0	0	0	0	2
619.0	0	0	0	1
620.0	0	0	0	2
621.0	0	0	0	1
622.0	0	2	0	0
623.0	0	1	0	1
624.0	0	0	0	2
625.0	0	1	0	0
627.0	0	3	0	0
630.0	0	3	0	0
631.0	0	0	0	1
632.0	0	1	0	0
633.0	0	0	0	1
634.0	0	1	0	1
635.0	0	0	0	1
636.0	0	1	0	0
637.0	0	0	0	1
638.0	0	0	0	3
639.0	0	1	0	1
640.0	0	1	0	1
641.0	0	1	0	1
642.0	0	1	0	0
643.0	0	1	0	0
644.0	0	0	0	1
645.0	0	2	0	1
646.0	0	1	0	0
649.0	0	0	0	1
650.0	0	0	0	1
652.0	0	1	0	3
654.0	0	0	0	1
655.0	0	1	0	0
656.0	0	2	0	0
657.0	0	4	0	0
659.0	0	0	0	1
660.0	0	0	0	2
661.0	0	1	0	2
663.0	0	0	0	1
664.0	0	1	0	0
665.0	0	1	0	1
666.0	0	1	0	1
667.0	0	1	0	1
668.0	0	1	0	2
669.0	0	1	0	1
670.0	0	0	0	2
671.0	0	1	0	0
673.0	0	3	0	0
676.0	0	0	0	1
677.0	0	2	0	0
678.0	0	1	0	0
679.0	0	0	0	2
680.0	0	0	0	1
682.0	0	1	0	2
683.0	0	1	0	0
684.0	0	2	0	0
685.0	0	1	0	1
686.0	0	0	0	1
687.0	0	1	0	0
688.0	0	1	0	0
691.0	0	1	0	1
694.0	0	0	0	1
695.0	0	1	0	0
696.0	0	0	0	1
699.0	0	0	0	1
700.0	0	1	0	0
701.0	0	1	0	1
702.0	0	0	0	1
703.0	0	2	0	0
704.0	0	1	0	1
705.0	0	0	0	4
707.0	0	0	0	1
709.0	0	1	0	1
713.0	0	2	0	0
714.0	0	0	0	2
716.0	0	1	0	0
717.0	0	1	0	1
719.0	0	1	0	0
721.0	0	1	0	1
722.0	0	0	0	1
723.0	0	2	0	1
724.0	0	0	0	1
725.0	0	1	0	1
726.0	0	1	0	0
727.0	0	2	0	0
730.0	0	1	0	0
732.0	0	1	0	1
735.0	0	0	0	1
740.0	0	0	0	1
744.0	0	1	0	1
745.0	0	0	0	1
746.0	0	0	0	1
750.0	0	1	0	0
752.0	0	1	0	1
753.0	0	1	0	1
754.0	0	1	0	0
755.0	0	1	0	0
756.0	0	0	0	1
757.0	0	1	0	0
759.0	0	1	0	1
760.0	0	1	0	0
762.0	0	1	0	0
765.0	0	0	0	1
766.0	0	1	0	0
767.0	0	1	0	0
769.0	0	0	0	1
770.0	0	0	0	1
774.0	0	1	0	1
776.0	0	1	0	0
779.0	0	1	0	0
784.0	0	0	0	1
786.0	0	0	0	1
788.0	0	1	0	1
790.0	0	1	0	0
797.0	0	0	0	1
798.0	0	1	0	1
806.0	0	0	0	1
808.0	0	1	0	0
809.0	0	1	0	1
811.0	0	1	0	0
814.0	0	0	0	1
818.0	0	0	0	1
819.0	0	0	0	1
821.0	0	1	0	0
823.0	0	0	0	1
824.0	0	2	0	1
826.0	0	1	0	1
827.0	0	1	0	0
831.0	0	0	0	1
832.0	0	2	0	1
833.0	0	0	0	1
834.0	0	0	0	1
838.0	0	0	0	3
841.0	0	1	0	0
842.0	0	1	0	0
844.0	0	3	0	0
848.0	0	1	0	0
850.0	0	1	0	0
851.0	0	0	0	1
857.0	0	1	0	1
858.0	0	0	0	1
860.0	0	1	0	0
864.0	0	0	0	1
867.0	0	1	0	0
871.0	0	0	0	1
873.0	0	0	0	1
874.0	0	0	0	1
877.0	0	1	0	1
879.0	0	1	0	0
882.0	0	1	0	0
885.0	0	1	0	1
888.0	0	1	0	0
893.0	0	1	0	1
894.0	0	1	0	0
898.0	0	0	0	1
905.0	0	1	0	1
907.0	0	0	0	1
909.0	0	0	0	1
913.0	0	1	0	0
919.0	0	1	0	0
924.0	0	0	0	1
930.0	0	0	0	1
933.0	0	1	0	0
940.0	0	1	0	1
941.0	0	1	0	1
943.0	0	1	0	0
947.0	0	1	0	0
965.0	0	0	0	1
967.0	0	0	0	1
974.0	0	2	0	0
988.0	0	0	0	1
997.0	0	1	0	0
1002.0	0	0	0	1
1008.0	0	0	0	1
1009.0	0	1	0	0
1015.0	0	1	0	0
1018.0	0	0	0	1
1023.0	0	1	0	0
1027.0	0	0	0	1
1028.0	0	0	0	1
1029.0	0	0	0	1
1038.0	0	1	0	0
1039.0	0	1	0	0
1040.0	0	1	0	0
1076.0	0	0	0	2
1079.0	0	1	0	1
1085.0	0	1	0	0
1086.0	0	0	0	1
1090.0	0	1	0	0
1094.0	0	0	0	1
1095.0	0	1	0	0
1103.0	0	1	0	0
1116.0	0	0	0	1
1129.0	0	1	0	0
1131.0	0	0	0	1
1133.0	0	0	0	1
1136.0	0	1	0	0
1137.0	0	1	0	0
1139.0	0	0	0	1
1142.0	0	0	0	1
1150.0	0	0	0	1
1158.0	0	1	0	0
1159.0	0	1	0	0
1163.0	0	1	0	0
1182.0	0	0	0	1
