## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/IggRb_with_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/IggRb_dedup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/IggRb_dedup_metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Aug 29 17:07:11 CEST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	27127104	0	74638254	0	24466452	470371	0.901919	2660770

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
177.0	0	48	0	24
178.0	0	31	0	35
179.0	0	33	0	34
180.0	0	33	0	46
181.0	0	34	0	32
182.0	0	31	0	30
183.0	0	44	0	36
184.0	0	36	0	37
185.0	0	42	0	33
186.0	0	41	0	30
187.0	0	32	0	28
188.0	0	28	0	36
189.0	0	28	0	26
190.0	0	26	0	23
191.0	0	34	0	27
192.0	0	24	0	29
193.0	0	28	0	30
194.0	0	26	0	45
195.0	0	40	0	38
196.0	0	42	0	40
197.0	0	25	0	31
198.0	0	42	0	37
199.0	0	26	0	27
200.0	0	30	0	35
201.0	0	34	0	28
202.0	0	29	0	25
203.0	0	33	0	32
204.0	0	25	0	30
205.0	0	31	0	35
206.0	0	33	0	30
207.0	0	28	0	23
208.0	0	40	0	35
209.0	0	29	0	25
210.0	0	17	0	25
211.0	0	28	0	27
212.0	0	33	0	20
213.0	0	19	0	29
214.0	0	24	0	35
215.0	0	27	0	28
216.0	0	33	0	15
217.0	0	29	0	29
218.0	0	28	0	31
219.0	0	20	0	14
220.0	0	18	0	28
221.0	0	27	0	25
222.0	0	24	0	18
223.0	0	23	0	35
224.0	0	28	0	24
225.0	0	29	0	24
226.0	0	25	0	23
227.0	0	17	0	19
228.0	0	17	0	24
229.0	0	28	0	23
230.0	0	24	0	19
231.0	0	20	0	21
232.0	0	31	0	19
233.0	0	20	0	23
234.0	0	19	0	25
235.0	0	26	0	17
236.0	0	11	0	13
237.0	0	17	0	20
238.0	0	26	0	18
239.0	0	20	0	25
240.0	0	16	0	18
241.0	0	23	0	19
242.0	0	11	0	24
243.0	0	19	0	30
244.0	0	27	0	17
245.0	0	20	0	23
246.0	0	21	0	12
247.0	0	19	0	22
248.0	0	20	0	18
249.0	0	23	0	16
250.0	0	15	0	15
251.0	0	19	0	25
252.0	0	23	0	12
253.0	0	15	0	23
254.0	0	18	0	17
255.0	0	19	0	17
256.0	0	17	0	22
257.0	0	23	0	17
258.0	0	21	0	15
259.0	0	17	0	16
260.0	0	13	0	19
261.0	0	17	0	17
262.0	0	20	0	20
263.0	0	17	0	14
264.0	0	12	0	21
265.0	0	17	0	17
266.0	0	12	0	11
267.0	0	19	0	18
268.0	0	18	0	15
269.0	0	17	0	20
270.0	0	12	0	14
271.0	0	16	0	13
272.0	0	15	0	18
273.0	0	15	0	20
274.0	0	18	0	16
275.0	0	15	0	13
276.0	0	13	0	16
277.0	0	19	0	11
278.0	0	10	0	10
279.0	0	11	0	12
280.0	0	17	0	15
281.0	0	18	0	15
282.0	0	11	0	14
283.0	0	15	0	11
284.0	0	19	0	16
285.0	0	16	0	12
286.0	0	13	0	17
287.0	0	11	0	14
288.0	0	15	0	12
289.0	0	15	0	7
290.0	0	14	0	9
291.0	0	9	0	14
292.0	0	7	0	15
293.0	0	11	0	16
294.0	0	18	0	15
295.0	0	8	0	11
296.0	0	11	0	13
297.0	0	11	0	12
298.0	0	16	0	10
299.0	0	12	0	13
300.0	0	15	0	20
301.0	0	14	0	12
302.0	0	21	0	9
303.0	0	15	0	12
304.0	0	15	0	17
305.0	0	15	0	13
306.0	0	10	0	9
307.0	0	11	0	17
308.0	0	10	0	12
309.0	0	14	0	7
310.0	0	16	0	5
311.0	0	8	0	11
312.0	0	5	0	10
313.0	0	11	0	8
314.0	0	5	0	12
315.0	0	13	0	8
316.0	0	11	0	8
317.0	0	6	0	7
318.0	0	12	0	10
319.0	0	5	0	9
320.0	0	12	0	7
321.0	0	11	0	12
322.0	0	5	0	12
323.0	0	7	0	11
324.0	0	9	0	11
325.0	0	12	0	11
326.0	0	12	0	8
327.0	0	12	0	11
328.0	0	6	0	9
329.0	0	9	0	7
330.0	0	7	0	14
331.0	0	12	0	11
332.0	0	9	0	9
333.0	0	8	0	14
334.0	0	16	0	11
335.0	0	8	0	11
336.0	0	10	0	14
337.0	0	15	0	12
338.0	0	12	0	9
339.0	0	9	0	10
340.0	0	12	0	3
341.0	0	8	0	8
342.0	0	11	0	9
343.0	0	9	0	7
344.0	0	8	0	7
345.0	0	10	0	14
346.0	0	10	0	14
347.0	0	13	0	6
348.0	0	9	0	9
349.0	0	7	0	12
350.0	0	6	0	15
351.0	0	12	0	8
352.0	0	14	0	12
353.0	0	8	0	12
354.0	0	11	0	7
355.0	0	12	0	7
356.0	0	6	0	12
357.0	0	10	0	8
358.0	0	11	0	9
359.0	0	8	0	13
360.0	0	10	0	11
361.0	0	10	0	7
362.0	0	10	0	8
363.0	0	9	0	15
364.0	0	8	0	10
365.0	0	10	0	4
366.0	0	9	0	9
367.0	0	8	0	10
368.0	0	15	0	5
369.0	0	7	0	10
370.0	0	10	0	11
371.0	0	8	0	5
372.0	0	8	0	8
373.0	0	4	0	11
374.0	0	9	0	5
375.0	0	9	0	11
376.0	0	7	0	8
377.0	0	10	0	4
378.0	0	9	0	6
379.0	0	11	0	8
380.0	0	2	0	8
381.0	0	8	0	3
382.0	0	5	0	5
383.0	0	6	0	14
384.0	0	10	0	6
385.0	0	3	0	0
386.0	0	5	0	9
387.0	0	7	0	8
388.0	0	6	0	6
389.0	0	12	0	9
390.0	0	2	0	12
391.0	0	7	0	2
392.0	0	7	0	4
393.0	0	4	0	7
394.0	0	7	0	5
395.0	0	8	0	6
396.0	0	10	0	8
397.0	0	5	0	5
398.0	0	8	0	6
399.0	0	6	0	6
400.0	0	8	0	4
401.0	0	8	0	7
402.0	0	3	0	5
403.0	0	4	0	7
404.0	0	7	0	7
405.0	0	5	0	5
406.0	0	7	0	5
407.0	0	2	0	7
408.0	0	4	0	3
409.0	0	5	0	4
410.0	0	2	0	6
411.0	0	12	0	10
412.0	0	9	0	5
413.0	0	0	0	3
414.0	0	6	0	4
415.0	0	6	0	5
416.0	0	8	0	7
417.0	0	2	0	5
418.0	0	7	0	4
419.0	0	5	0	7
420.0	0	6	0	5
421.0	0	2	0	5
422.0	0	6	0	5
423.0	0	4	0	4
424.0	0	3	0	2
425.0	0	10	0	5
426.0	0	3	0	4
427.0	0	3	0	3
428.0	0	5	0	12
429.0	0	5	0	6
430.0	0	7	0	0
431.0	0	4	0	5
432.0	0	5	0	1
433.0	0	5	0	5
434.0	0	2	0	2
435.0	0	3	0	2
436.0	0	4	0	3
437.0	0	3	0	4
438.0	0	2	0	5
439.0	0	6	0	5
440.0	0	5	0	3
441.0	0	3	0	3
442.0	0	2	0	2
443.0	0	3	0	5
444.0	0	3	0	6
445.0	0	5	0	3
446.0	0	4	0	6
447.0	0	5	0	5
448.0	0	7	0	2
449.0	0	2	0	3
450.0	0	4	0	4
451.0	0	6	0	6
452.0	0	4	0	8
453.0	0	3	0	3
454.0	0	6	0	4
455.0	0	6	0	2
456.0	0	1	0	3
457.0	0	3	0	4
458.0	0	3	0	6
459.0	0	2	0	8
460.0	0	9	0	5
461.0	0	2	0	8
462.0	0	6	0	5
463.0	0	8	0	4
464.0	0	4	0	4
465.0	0	5	0	3
466.0	0	5	0	2
467.0	0	5	0	5
468.0	0	2	0	3
469.0	0	6	0	4
470.0	0	7	0	6
471.0	0	2	0	4
472.0	0	5	0	6
473.0	0	2	0	4
474.0	0	1	0	4
475.0	0	1	0	1
476.0	0	6	0	5
477.0	0	6	0	2
478.0	0	2	0	9
479.0	0	7	0	4
480.0	0	6	0	1
481.0	0	6	0	6
482.0	0	6	0	5
483.0	0	2	0	3
484.0	0	3	0	6
485.0	0	1	0	6
486.0	0	3	0	4
487.0	0	5	0	3
488.0	0	5	0	2
489.0	0	5	0	6
490.0	0	8	0	2
491.0	0	5	0	0
492.0	0	4	0	6
493.0	0	2	0	5
494.0	0	5	0	6
495.0	0	6	0	5
496.0	0	3	0	5
497.0	0	2	0	2
498.0	0	4	0	5
499.0	0	3	0	2
500.0	0	3	0	3
501.0	0	4	0	6
502.0	0	5	0	5
503.0	0	9	0	0
504.0	0	2	0	3
505.0	0	2	0	4
506.0	0	2	0	3
507.0	0	4	0	4
508.0	0	3	0	4
509.0	0	5	0	2
510.0	0	3	0	1
511.0	0	3	0	3
512.0	0	2	0	5
513.0	0	3	0	6
514.0	0	7	0	3
515.0	0	4	0	2
516.0	0	4	0	1
517.0	0	2	0	2
518.0	0	1	0	5
519.0	0	4	0	1
520.0	0	4	0	3
521.0	0	1	0	2
522.0	0	3	0	2
523.0	0	2	0	3
524.0	0	0	0	3
525.0	0	3	0	5
526.0	0	7	0	6
527.0	0	4	0	2
528.0	0	1	0	2
529.0	0	4	0	2
530.0	0	2	0	1
531.0	0	3	0	2
532.0	0	3	0	1
533.0	0	0	0	3
534.0	0	3	0	1
535.0	0	2	0	4
536.0	0	1	0	3
537.0	0	3	0	1
538.0	0	3	0	8
539.0	0	4	0	2
540.0	0	5	0	5
541.0	0	4	0	5
542.0	0	1	0	1
543.0	0	2	0	3
544.0	0	2	0	5
545.0	0	3	0	3
546.0	0	7	0	1
547.0	0	2	0	1
548.0	0	2	0	3
549.0	0	3	0	2
550.0	0	1	0	1
551.0	0	1	0	2
552.0	0	3	0	5
553.0	0	2	0	4
554.0	0	0	0	2
555.0	0	3	0	4
556.0	0	4	0	4
557.0	0	3	0	3
558.0	0	1	0	0
559.0	0	4	0	2
560.0	0	5	0	4
561.0	0	4	0	5
562.0	0	3	0	3
563.0	0	3	0	3
564.0	0	2	0	6
565.0	0	3	0	1
566.0	0	1	0	3
567.0	0	5	0	4
568.0	0	5	0	3
569.0	0	4	0	2
570.0	0	4	0	2
571.0	0	1	0	3
572.0	0	2	0	1
573.0	0	3	0	1
574.0	0	2	0	2
575.0	0	2	0	0
576.0	0	0	0	3
577.0	0	3	0	4
578.0	0	2	0	2
579.0	0	4	0	5
580.0	0	7	0	1
581.0	0	3	0	4
582.0	0	3	0	3
583.0	0	3	0	2
584.0	0	1	0	2
585.0	0	3	0	4
586.0	0	2	0	2
587.0	0	2	0	2
588.0	0	1	0	4
589.0	0	3	0	4
590.0	0	0	0	4
591.0	0	2	0	1
592.0	0	3	0	6
593.0	0	2	0	1
594.0	0	2	0	5
595.0	0	3	0	3
596.0	0	4	0	2
597.0	0	7	0	3
598.0	0	0	0	3
599.0	0	5	0	0
600.0	0	3	0	2
601.0	0	2	0	1
602.0	0	5	0	3
603.0	0	3	0	1
604.0	0	0	0	3
605.0	0	1	0	2
606.0	0	1	0	2
607.0	0	2	0	4
608.0	0	4	0	1
609.0	0	4	0	4
610.0	0	3	0	1
611.0	0	0	0	2
612.0	0	1	0	2
613.0	0	3	0	1
614.0	0	4	0	2
615.0	0	2	0	1
616.0	0	3	0	0
617.0	0	1	0	2
618.0	0	1	0	1
619.0	0	0	0	5
620.0	0	1	0	1
622.0	0	4	0	1
623.0	0	5	0	3
624.0	0	0	0	3
625.0	0	1	0	1
626.0	0	1	0	2
627.0	0	0	0	3
628.0	0	1	0	0
629.0	0	0	0	3
630.0	0	2	0	3
631.0	0	4	0	5
632.0	0	5	0	4
633.0	0	4	0	2
634.0	0	5	0	0
635.0	0	4	0	4
636.0	0	1	0	1
637.0	0	3	0	0
638.0	0	1	0	3
639.0	0	1	0	1
640.0	0	4	0	3
641.0	0	0	0	1
642.0	0	1	0	1
643.0	0	0	0	1
644.0	0	1	0	2
645.0	0	2	0	5
646.0	0	4	0	1
647.0	0	2	0	1
648.0	0	2	0	2
649.0	0	5	0	2
650.0	0	1	0	3
651.0	0	3	0	1
653.0	0	3	0	2
654.0	0	3	0	6
655.0	0	2	0	1
656.0	0	0	0	2
657.0	0	2	0	0
658.0	0	0	0	3
659.0	0	1	0	2
660.0	0	2	0	2
661.0	0	1	0	1
662.0	0	3	0	2
663.0	0	1	0	1
664.0	0	2	0	3
665.0	0	1	0	0
666.0	0	2	0	0
667.0	0	2	0	1
669.0	0	3	0	2
670.0	0	1	0	0
671.0	0	2	0	4
672.0	0	4	0	0
673.0	0	0	0	1
674.0	0	2	0	0
675.0	0	0	0	1
676.0	0	1	0	2
677.0	0	0	0	1
679.0	0	0	0	3
680.0	0	2	0	6
681.0	0	2	0	1
682.0	0	2	0	2
683.0	0	2	0	3
684.0	0	2	0	1
685.0	0	0	0	1
686.0	0	2	0	1
687.0	0	2	0	2
688.0	0	5	0	2
689.0	0	1	0	1
690.0	0	2	0	1
691.0	0	1	0	5
692.0	0	1	0	3
693.0	0	2	0	1
694.0	0	2	0	2
695.0	0	1	0	3
696.0	0	4	0	1
697.0	0	1	0	1
698.0	0	2	0	1
699.0	0	2	0	1
700.0	0	1	0	2
701.0	0	1	0	1
702.0	0	0	0	2
703.0	0	1	0	3
704.0	0	2	0	1
705.0	0	2	0	1
706.0	0	1	0	1
707.0	0	2	0	0
708.0	0	2	0	3
709.0	0	3	0	1
710.0	0	3	0	0
711.0	0	0	0	4
712.0	0	1	0	1
713.0	0	3	0	1
714.0	0	0	0	1
715.0	0	2	0	2
716.0	0	0	0	4
717.0	0	1	0	1
718.0	0	0	0	1
719.0	0	1	0	2
720.0	0	2	0	0
721.0	0	3	0	3
722.0	0	3	0	2
723.0	0	1	0	0
724.0	0	2	0	3
725.0	0	1	0	0
726.0	0	5	0	3
727.0	0	2	0	0
728.0	0	1	0	2
729.0	0	2	0	3
730.0	0	2	0	2
731.0	0	1	0	4
732.0	0	1	0	1
733.0	0	2	0	1
734.0	0	2	0	0
735.0	0	0	0	2
736.0	0	3	0	1
737.0	0	2	0	1
738.0	0	4	0	2
739.0	0	2	0	5
740.0	0	1	0	1
741.0	0	2	0	3
742.0	0	2	0	2
743.0	0	2	0	0
744.0	0	2	0	4
745.0	0	1	0	1
746.0	0	2	0	0
747.0	0	2	0	2
748.0	0	1	0	1
749.0	0	0	0	2
750.0	0	1	0	1
751.0	0	2	0	1
752.0	0	0	0	2
753.0	0	1	0	1
754.0	0	2	0	0
755.0	0	1	0	1
756.0	0	3	0	1
757.0	0	1	0	1
758.0	0	3	0	1
759.0	0	1	0	2
760.0	0	0	0	2
761.0	0	3	0	4
763.0	0	3	0	1
764.0	0	2	0	2
765.0	0	1	0	2
766.0	0	2	0	2
767.0	0	1	0	1
768.0	0	2	0	2
769.0	0	2	0	0
770.0	0	1	0	0
771.0	0	1	0	0
772.0	0	1	0	1
773.0	0	0	0	1
774.0	0	1	0	2
775.0	0	1	0	0
776.0	0	0	0	1
778.0	0	2	0	4
779.0	0	2	0	0
780.0	0	0	0	1
781.0	0	3	0	1
783.0	0	0	0	2
784.0	0	1	0	2
785.0	0	1	0	1
786.0	0	1	0	1
787.0	0	1	0	1
788.0	0	1	0	0
789.0	0	2	0	1
790.0	0	1	0	2
791.0	0	1	0	0
792.0	0	0	0	2
793.0	0	1	0	0
794.0	0	1	0	1
795.0	0	1	0	1
796.0	0	1	0	0
797.0	0	1	0	0
798.0	0	3	0	1
799.0	0	0	0	1
800.0	0	0	0	1
801.0	0	1	0	1
802.0	0	2	0	1
803.0	0	2	0	1
804.0	0	0	0	3
805.0	0	0	0	2
806.0	0	1	0	2
807.0	0	1	0	1
808.0	0	4	0	0
810.0	0	0	0	1
811.0	0	2	0	1
812.0	0	0	0	1
813.0	0	1	0	0
814.0	0	0	0	1
815.0	0	1	0	2
816.0	0	1	0	1
817.0	0	1	0	1
818.0	0	0	0	1
819.0	0	1	0	1
820.0	0	1	0	1
821.0	0	1	0	0
822.0	0	1	0	1
823.0	0	1	0	0
824.0	0	1	0	4
825.0	0	2	0	1
826.0	0	1	0	0
828.0	0	1	0	3
829.0	0	2	0	1
830.0	0	2	0	1
832.0	0	1	0	2
833.0	0	2	0	1
834.0	0	1	0	1
835.0	0	2	0	1
836.0	0	1	0	2
837.0	0	1	0	1
838.0	0	0	0	3
839.0	0	2	0	3
840.0	0	1	0	0
841.0	0	1	0	0
842.0	0	0	0	1
843.0	0	1	0	0
844.0	0	1	0	1
845.0	0	5	0	0
846.0	0	0	0	1
848.0	0	1	0	2
849.0	0	1	0	1
850.0	0	1	0	2
851.0	0	1	0	0
853.0	0	1	0	1
855.0	0	2	0	1
856.0	0	2	0	1
857.0	0	2	0	1
859.0	0	0	0	1
860.0	0	1	0	1
861.0	0	0	0	2
862.0	0	1	0	1
863.0	0	1	0	2
865.0	0	2	0	0
866.0	0	1	0	2
867.0	0	3	0	0
868.0	0	2	0	1
869.0	0	0	0	2
871.0	0	1	0	0
873.0	0	0	0	1
875.0	0	0	0	1
877.0	0	1	0	2
878.0	0	1	0	1
879.0	0	3	0	1
883.0	0	2	0	0
884.0	0	1	0	0
885.0	0	1	0	1
886.0	0	1	0	2
888.0	0	1	0	0
890.0	0	2	0	3
894.0	0	1	0	1
896.0	0	0	0	1
897.0	0	0	0	2
898.0	0	1	0	0
899.0	0	0	0	1
900.0	0	2	0	0
901.0	0	1	0	1
903.0	0	1	0	0
904.0	0	1	0	2
906.0	0	1	0	1
907.0	0	1	0	2
910.0	0	1	0	0
912.0	0	0	0	1
914.0	0	1	0	0
915.0	0	1	0	0
916.0	0	0	0	1
918.0	0	1	0	0
920.0	0	1	0	0
921.0	0	0	0	1
925.0	0	0	0	1
926.0	0	1	0	2
927.0	0	1	0	1
928.0	0	0	0	3
929.0	0	2	0	4
931.0	0	1	0	0
934.0	0	3	0	0
935.0	0	0	0	2
936.0	0	1	0	0
937.0	0	3	0	0
938.0	0	1	0	1
939.0	0	1	0	1
941.0	0	0	0	1
942.0	0	1	0	0
943.0	0	3	0	0
944.0	0	1	0	3
945.0	0	0	0	1
948.0	0	1	0	3
949.0	0	1	0	0
951.0	0	1	0	0
952.0	0	1	0	1
953.0	0	1	0	0
954.0	0	0	0	2
955.0	0	0	0	2
956.0	0	2	0	0
957.0	0	1	0	0
958.0	0	1	0	0
959.0	0	0	0	1
960.0	0	1	0	0
961.0	0	1	0	0
962.0	0	1	0	1
963.0	0	0	0	1
