## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TESmut-2_with_rg.bam] OUTPUT=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TESmut-2_dedup.bam METRICS_FILE=/beegfs/scratch/ric.sessa/kubacki.michal/SRF_Eva/results/04_filtered/TESmut-2_dedup_metrics.txt REMOVE_DUPLICATES=true ASSUME_SORTED=true CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_DUP_STRATEGY=FLOW_QUALITY_SUM_STRATEGY FLOW_USE_END_IN_UNPAIRED_READS=false FLOW_USE_UNPAIRED_CLIPPED_END=false FLOW_UNPAIRED_END_UNCERTAINTY=0 FLOW_UNPAIRED_START_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Aug 29 17:10:13 CEST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
lib1	0	32556355	0	68083648	0	23143436	593972	0.710873	9786347

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.002336	3760884	0	3934086
2.0	1.038331	1904516	427441	1842643
3.0	1.039624	1188729	48028	1145309
4.0	1.03967	792000	9857	768526
5.0	1.039672	539070	3227	525252
6.0	1.039672	362915	1377	354261
7.0	1.039672	244405	724	238813
8.0	1.039672	161767	442	157235
9.0	1.039672	106960	291	104031
10.0	1.039672	71728	191	69580
11.0	1.039672	48573	133	47103
12.0	1.039672	34608	103	33654
13.0	1.039672	25262	85	24551
14.0	1.039672	19287	52	18927
15.0	1.039672	15039	35	14615
16.0	1.039672	12461	41	12152
17.0	1.039672	10427	30	10150
18.0	1.039672	8792	21	8677
19.0	1.039672	7465	23	7257
20.0	1.039672	6677	11	6583
21.0	1.039672	5824	16	5723
22.0	1.039672	5197	10	5050
23.0	1.039672	4478	7	4419
24.0	1.039672	4052	16	3919
25.0	1.039672	3729	7	3641
26.0	1.039672	3366	1	3307
27.0	1.039672	3017	3	2961
28.0	1.039672	2766	6	2705
29.0	1.039672	2560	3	2517
30.0	1.039672	2357	1	2281
31.0	1.039672	2246	6	2189
32.0	1.039672	2079	0	2002
33.0	1.039672	1915	1	1873
34.0	1.039672	1686	2	1654
35.0	1.039672	1621	4	1567
36.0	1.039672	1534	1	1513
37.0	1.039672	1419	1	1418
38.0	1.039672	1331	5	1299
39.0	1.039672	1275	3	1240
40.0	1.039672	1162	2	1204
41.0	1.039672	1229	0	1179
42.0	1.039672	1069	0	1026
43.0	1.039672	1030	1	1040
44.0	1.039672	957	0	952
45.0	1.039672	915	0	909
46.0	1.039672	866	1	854
47.0	1.039672	888	0	867
48.0	1.039672	764	0	763
49.0	1.039672	767	2	742
50.0	1.039672	748	0	708
51.0	1.039672	680	0	700
52.0	1.039672	696	0	688
53.0	1.039672	695	1	639
54.0	1.039672	633	0	618
55.0	1.039672	575	0	540
56.0	1.039672	565	0	550
57.0	1.039672	521	0	493
58.0	1.039672	494	0	516
59.0	1.039672	520	0	508
60.0	1.039672	494	1	492
61.0	1.039672	480	0	477
62.0	1.039672	421	0	423
63.0	1.039672	414	0	382
64.0	1.039672	464	0	448
65.0	1.039672	416	0	400
66.0	1.039672	386	0	395
67.0	1.039672	385	0	388
68.0	1.039672	373	1	358
69.0	1.039672	373	0	383
70.0	1.039672	338	0	339
71.0	1.039672	344	0	303
72.0	1.039672	349	0	332
73.0	1.039672	317	0	320
74.0	1.039672	298	0	297
75.0	1.039672	263	0	273
76.0	1.039672	289	0	296
77.0	1.039672	270	0	260
78.0	1.039672	261	0	256
79.0	1.039672	234	0	219
80.0	1.039672	279	0	294
